id,name,state,city,county,localeCode,localeBucket,latitude,longitude,enrollment,teacherFte,studentTeacherRatio,perPupilSpending,schoolCount,sourceYear
2610750,Constantine Public School District,MI,CONSTANTINE,St. Joseph County,31,Town,41.835594,-85.667585,1439,72.63,19.81,8963.86,5,2017-2018
2610830,Coopersville Area Public School District,MI,COOPERSVILLE,Ottawa County,41,Rural,43.06399,-85.924799,2668,136.49,19.55,9953.15,5,2017-2018
2610860,Corunna Public Schools,MI,CORUNNA,Shiawassee County,32,Town,42.9806,-84.1179,1819,96.98,18.76,10161.08,5,2017-2018
2610980,Covert Public Schools,MI,COVERT,Van Buren County,42,Rural,42.288421,-86.260831,351,18.5,18.97,32846.15,3,2017-2018
2611030,Crawford AuSable Schools,MI,GRAYLING,Crawford County,33,Town,44.700696,-84.730509,1622,101.71,15.95,10448.83,5,2017-2018
2611140,Croswell-Lexington Community Schools,MI,CROSWELL,Sanilac County,41,Rural,43.26652,-82.603946,2153,112.25,19.18,9339.99,6,2017-2018
2611190,Forest Park School District,MI,CRYSTAL FALLS,Iron County,43,Rural,46.09616,-88.33899,417,27.4,15.22,11352.52,1,2017-2018
2611400,Dansville Schools,MI,DANSVILLE,Ingham County,42,Rural,42.553636,-84.306861,734,39.1,18.77,8978.2,3,2017-2018
2611430,Davison Community Schools,MI,DAVISON,Genesee County,21,Suburban,43.0337,-83.4983,5798,281.46,20.6,9651.78,9,2017-2018
2611550,DeWitt Public Schools,MI,DEWITT,Clinton County,21,Suburban,42.824733,-84.581408,3200,162.97,19.64,9050.31,6,2017-2018
2611600,Dearborn City School District,MI,DEARBORN,Wayne County,13,Urban,42.2833,-83.2268,20873,1302.19,16.03,11888.71,38,2017-2018
2611610,Dearborn Heights School District #7,MI,DEARBORN HEIGHTS,Wayne County,21,Suburban,42.276556,-83.239164,2503,133.45,18.76,10257.69,7,2017-2018
2611640,Westwood Community School District,MI,DEARBORN HEIGHTS,Wayne County,21,Suburban,42.2865,-83.2901,1806,96.2,18.77,12512.18,7,2017-2018
2611670,Decatur Public Schools,MI,DECATUR,Van Buren County,42,Rural,42.111705,-85.979839,769,43.5,17.68,9928.48,3,2017-2018
2611700,Deckerville Community School District,MI,DECKERVILLE,Sanilac County,42,Rural,43.528409,-82.729722,582,39.55,14.72,10843.64,2,2017-2018
2611910,Delton Kellogg Schools,MI,DELTON,Barry County,42,Rural,42.501463,-85.40964,1303,61.1,21.33,9791.25,4,2017-2018
2611970,DeTour Area Schools,MI,DE TOUR VILLAGE,Chippewa County,43,Rural,45.990424,-83.906053,95,10.39,9.14,34357.89,2,2017-2018
2612030,Dexter Community School District,MI,DEXTER,Washtenaw County,21,Suburban,42.3345,-83.883,3643,238.74,15.26,11364.81,8,2017-2018
2612150,Dowagiac Union School District,MI,Dowagiac,Cass County,31,Town,41.981186,-86.109648,2231,123.63,18.05,10184.67,7,2017-2018
2612240,Dryden Community Schools,MI,DRYDEN,Lapeer County,42,Rural,42.949066,-83.149126,488,29.05,16.8,9676.23,2,2017-2018
2612300,Dundee Community Schools,MI,DUNDEE,Monroe County,31,Town,41.96043,-83.658694,1588,80.8,19.65,9641.69,4,2017-2018
2612330,Durand Area Schools,MI,DURAND,Shiawassee County,31,Town,42.914095,-83.98435,1376,87.02,15.81,9869.91,4,2017-2018
2612420,East China School District,MI,EAST CHINA,St. Clair County,23,Suburban,42.7564,-82.5029,4151,219.14,18.94,10217.06,11,2017-2018
2612450,East Detroit Public Schools,MI,Eastpointe,Macomb County,21,Suburban,42.476994,-82.927845,2910,165.31,17.6,11478.35,8,2017-2018
2612480,East Grand Rapids Public Schools,MI,GRAND RAPIDS,Kent County,21,Suburban,42.94168,-85.597161,2910,155.6,18.7,10478.01,5,2017-2018
2612540,East Jackson Community Schools,MI,JACKSON,Jackson County,23,Suburban,42.256884,-84.339764,954,54.62,17.47,10975.89,4,2017-2018
2612560,East Jordan Public Schools,MI,EAST JORDAN,Charlevoix County,42,Rural,45.15725,-85.121414,854,47.98,17.8,10770.49,3,2017-2018
2612600,East Lansing School District,MI,East Lansing,Ingham County,13,Urban,42.743707,-84.47936,3625,203.9,17.78,10205.24,7,2017-2018
2612660,Easton Township S/D #6,MI,IONIA,Ionia County,41,Rural,43.012545,-85.094331,21,2.33,9.01,12428.57,1,2017-2018
2612690,Eaton Rapids Public Schools,MI,EATON RAPIDS,Eaton County,31,Town,42.50258,-84.640581,2377,137.31,17.31,9740.01,6,2017-2018
2612810,Eau Claire Public Schools,MI,Eau Claire,Berrien County,41,Rural,41.9854,-86.3079,836,57.67,14.5,12671.05,4,2017-2018
2612930,Ecorse Public Schools,MI,Ecorse,Wayne County,21,Suburban,42.2509,-83.1508,1036,49.0,21.14,13847.49,5,2017-2018
2612960,Montabella Community Schools,MI,EDMORE,Montcalm County,43,Rural,43.408,-85.0415,783,49.08,15.95,9961.69,2,2017-2018
2612990,Edwardsburg Public Schools,MI,EDWARDSBURG,Cass County,21,Suburban,41.790958,-86.090136,2734,119.59,22.86,8979.88,5,2017-2018
2613050,Elk Rapids Schools,MI,ELK RAPIDS,Antrim County,42,Rural,44.895661,-85.39357,1311,64.37,20.37,9690.31,5,2017-2018
2613090,Elkton-Pigeon-Bay Port Laker Schools,MI,PIGEON,Huron County,43,Rural,43.817612,-83.228149,912,50.57,18.03,10996.71,3,2017-2018
2613110,Ellsworth Community School,MI,ELLSWORTH,Antrim County,42,Rural,45.168765,-85.246536,266,16.33,16.29,10751.88,1,2017-2018
2613140,Elm River Township School District,MI,TOIVOLA,Houghton County,43,Rural,46.873211,-88.911904,9,1.0,9.0,34222.22,1,2017-2018
2613500,Escanaba Area Public Schools,MI,ESCANABA,Delta County,33,Town,45.74581,-87.06878,2279,127.25,17.91,10451.08,7,2017-2018
2613530,Essexville-Hampton Public Schools,MI,ESSEXVILLE,Bay County,23,Suburban,43.60691,-83.836721,1721,84.67,20.33,9143.52,4,2017-2018
2613560,Evart Public Schools,MI,EVART,Osceola County,43,Rural,43.903893,-85.262616,890,44.9,19.82,9916.85,4,2017-2018
2613680,Excelsior Township S/D #1,MI,KALKASKA,Kalkaska County,42,Rural,44.7135,-85.063,44,3.27,13.46,9250.0,1,2017-2018
2614070,Farmington Public School District,MI,FARMINGTON,Oakland County,13,Urban,42.46942,-83.369391,9616,583.19,16.49,14283.8,19,2017-2018
2614100,Farwell Area Schools,MI,Farwell,Clare County,32,Town,43.835823,-84.862415,1237,59.54,20.78,9761.52,5,2017-2018
2614230,Fennville Public Schools,MI,FENNVILLE,Allegan County,42,Rural,42.599932,-86.10751,1337,73.2,18.27,10700.07,4,2017-2018
2614250,Fenton Area Public Schools,MI,FENTON,Genesee County,21,Suburban,42.7899,-83.7314,3389,182.02,18.62,9678.37,7,2017-2018
2614280,Ferndale Public Schools,MI,FERNDALE,Oakland County,21,Suburban,42.452985,-83.148452,3000,160.69,18.67,10743.0,9,2017-2018
2614460,Fitzgerald Public Schools,MI,WARREN,Macomb County,12,Urban,42.464785,-83.063554,2634,158.18,16.65,12158.69,7,2017-2018
2614520,Flint School District of the City of,MI,FLINT,Genesee County,13,Urban,43.0215,-83.6812,4563,263.0,17.35,16259.04,13,2017-2018
2614550,Flushing Community Schools,MI,FLUSHING,Genesee County,21,Suburban,43.0704,-83.8528,4095,218.25,18.76,9509.89,7,2017-2018
2614570,Forest Area Community Schools,MI,FIFE LAKE,Kalkaska County,42,Rural,44.602,-85.3123,509,30.66,16.6,10514.73,3,2017-2018
2614610,Forest Hills Public Schools,MI,GRAND RAPIDS,Kent County,21,Suburban,42.920847,-85.506141,9843,525.25,18.74,10304.28,18,2017-2018
2614690,Gwinn Area Community Schools,MI,GWINN,Marquette County,43,Rural,46.278459,-87.432558,1071,66.57,16.09,10570.49,3,2017-2018
2614700,Fowler Public Schools,MI,FOWLER,Clinton County,42,Rural,42.996215,-84.741521,497,23.41,21.23,9639.84,2,2017-2018
2614730,Fowlerville Community Schools,MI,FOWLERVILLE,Livingston County,31,Town,42.670441,-84.070111,2858,142.46,20.06,9588.52,5,2017-2018
2614760,Frankenmuth School District,MI,FRANKENMUTH,Saginaw County,31,Town,43.335042,-83.732336,1279,62.55,20.45,9422.2,3,2017-2018
2614790,Frankfort-Elberta Area Schools,MI,FRANKFORT,Benzie County,43,Rural,44.637319,-86.226451,455,35.89,12.68,14828.57,2,2017-2018
2614820,Fraser Public Schools,MI,FRASER,Macomb County,21,Suburban,42.5447,-82.9499,4991,268.19,18.61,11128.83,9,2017-2018
2615060,Freeland Community School District,MI,FREELAND,Saginaw County,23,Suburban,43.517998,-84.114336,1983,100.57,19.72,8363.59,3,2017-2018
2615150,Fremont Public School District,MI,Fremont,Newaygo County,41,Rural,43.46211,-85.936231,2105,109.82,19.17,10198.1,5,2017-2018
2615390,Fruitport Community Schools,MI,FRUITPORT,Muskegon County,22,Suburban,43.129492,-86.162126,2758,150.32,18.35,10849.89,8,2017-2018
2615420,Fulton Schools,MI,MIDDLETON,Gratiot County,42,Rural,43.173876,-84.711752,748,42.45,17.62,9775.4,4,2017-2018
2615450,Galesburg-Augusta Community Schools,MI,GALESBURG,Kalamazoo County,41,Rural,42.299281,-85.404118,1048,56.01,18.71,10193.7,4,2017-2018
2615510,Glenn Public School District,MI,GLENN,Allegan County,42,Rural,42.51979,-86.22786,34,3.6,9.44,16088.24,1,2017-2018
2615540,Garden City Public Schools,MI,GARDEN CITY,Wayne County,21,Suburban,42.31864,-83.375181,3760,239.94,15.67,13273.4,8,2017-2018
2615600,Engadine Consolidated Schools,MI,ENGADINE,Mackinac County,43,Rural,46.1177,-85.5726,329,24.05,13.68,10720.36,2,2017-2018
2615730,Gaylord Community Schools,MI,GAYLORD,Otsego County,41,Rural,45.021014,-84.67165,3094,153.95,20.1,10072.07,6,2017-2018
2615750,Genesee School District,MI,GENESEE,Genesee County,21,Suburban,43.11524,-83.619832,622,37.82,16.45,10638.26,2,2017-2018
2615830,Roscommon Area Public Schools,MI,ROSCOMMON,Roscommon County,42,Rural,44.490888,-84.619618,963,64.6,14.91,11435.1,3,2017-2018
2615870,Gibraltar School District,MI,WOODHAVEN,Wayne County,21,Suburban,42.1118,-83.2238,3704,179.8,20.6,8818.57,7,2017-2018
2615970,Gladstone Area Schools,MI,GLADSTONE,Delta County,33,Town,45.842182,-87.020909,1590,76.0,20.92,9200.0,4,2017-2018
2615990,Gladwin Community Schools,MI,GLADWIN,Gladwin County,32,Town,43.983899,-84.491988,1684,88.1,19.11,9713.78,5,2017-2018
2616020,Glen Lake Community Schools,MI,MAPLE CITY,Leelanau County,43,Rural,44.850268,-85.922012,699,50.5,13.84,17032.9,1,2017-2018
2616050,Gobles Public School District,MI,GOBLES,Van Buren County,42,Rural,42.364287,-85.880871,805,51.28,15.7,10054.66,3,2017-2018
2616080,Godfrey-Lee Public Schools,MI,WYOMING,Kent County,13,Urban,42.928,-85.6998,1871,113.05,16.55,11238.91,6,2017-2018
2616110,Godwin Heights Public Schools,MI,GRAND RAPIDS,Kent County,13,Urban,42.8987,-85.6659,2177,113.32,19.21,11888.84,5,2017-2018
2616320,Goodrich Area Schools,MI,GOODRICH,Genesee County,41,Rural,42.916113,-83.532357,2056,99.48,20.67,9659.05,4,2017-2018
2616350,Grand Blanc Community Schools,MI,GRAND BLANC,Genesee County,21,Suburban,42.923754,-83.626014,8244,421.6,19.55,9688.62,13,2017-2018
2616380,Grand Haven Area Public Schools,MI,GRAND HAVEN,Ottawa County,22,Suburban,43.04795,-86.206811,6160,350.41,17.58,11451.79,13,2017-2018
2616410,Grand Ledge Public Schools,MI,GRAND LEDGE,Eaton County,21,Suburban,42.749662,-84.74851,5219,290.02,18.0,9357.54,10,2017-2018
2616440,Grand Rapids Public Schools,MI,GRAND RAPIDS,Kent County,12,Urban,42.94904,-85.635865,16179,1067.18,15.16,14114.22,53,2017-2018
2616470,Grandville Public Schools,MI,GRANDVILLE,Kent County,21,Suburban,42.9064,-85.759,5659,297.09,19.05,9826.29,9,2017-2018
2616500,Grant Public School District,MI,Grant,Newaygo County,42,Rural,43.3336,-85.8022,1846,84.97,21.73,9148.97,5,2017-2018
2616560,Grant Township S/D #2,MI,COPPER HARBOR,Keweenaw County,43,Rural,47.470283,-87.890341,4,1.0,4.0,62250.0,1,2017-2018
2616830,Grass Lake Community Schools,MI,GRASS LAKE,Jackson County,41,Rural,42.248368,-84.199805,1254,71.95,17.43,10617.22,3,2017-2018
2617160,Greenville Public Schools,MI,GREENVILLE,Montcalm County,32,Town,43.188834,-85.275717,3751,193.0,19.44,9708.34,7,2017-2018
2617220,Grosse Ile Township Schools,MI,GROSSE ILE,Wayne County,21,Suburban,42.13504,-83.140754,1838,93.47,19.66,10523.94,4,2017-2018
2617250,Gull Lake Community Schools,MI,RICHLAND,Kalamazoo County,22,Suburban,42.3758,-85.433685,3378,186.89,18.07,9899.94,8,2017-2018
2617340,Hagar Township S/D #6,MI,BENTON HARBOR,Berrien County,41,Rural,42.17394,-86.388191,83,4.7,17.66,8096.39,1,2017-2018
2617370,Hale Area Schools,MI,HALE,Iosco County,43,Rural,44.37908,-83.806873,333,19.0,17.53,11810.81,2,2017-2018
2617400,Hamilton Community Schools,MI,HAMILTON,Allegan County,41,Rural,42.68246,-86.01611,2669,141.8,18.82,10893.59,7,2017-2018
2617520,Hamtramck School District of the City of,MI,HAMTRAMCK,Wayne County,21,Suburban,42.393135,-83.049645,3284,177.93,18.46,11610.54,8,2017-2018
2617550,Hancock Public Schools,MI,HANCOCK,Houghton County,41,Rural,47.14288,-88.583317,718,44.6,16.1,9938.72,2,2017-2018
2617640,Hanover-Horton School District,MI,Horton,Jackson County,42,Rural,42.114476,-84.519788,1124,53.84,20.88,9592.53,4,2017-2018
2617700,Harbor Springs School District,MI,HARBOR SPRINGS,Emmet County,42,Rural,45.436134,-84.989504,769,54.47,14.12,15851.76,4,2017-2018
2617730,Harper Creek Community Schools,MI,BATTLE CREEK,Calhoun County,41,Rural,42.26103,-85.150381,2793,153.95,18.14,10343.36,5,2017-2018
2617760,Harper Woods The School District of the City of,MI,HARPER WOODS,Wayne County,21,Suburban,42.4443,-82.931682,1884,96.47,19.53,12881.63,7,2017-2018
2617820,Harrison Community Schools,MI,HARRISON,Clare County,32,Town,44.011332,-84.808919,1435,74.6,19.24,9927.53,5,2017-2018
2617860,Hart Public School District,MI,HART,Oceana County,32,Town,43.698573,-86.371733,1350,86.59,15.59,10164.44,4,2017-2018
2617880,Hartford Public Schools,MI,HARTFORD,Van Buren County,31,Town,42.211587,-86.166177,1359,71.93,18.89,9834.44,4,2017-2018
2617910,Hartland Consolidated Schools,MI,HARTLAND,Livingston County,21,Suburban,42.634176,-83.764738,5556,293.67,18.92,9000.54,9,2017-2018
2617940,Haslett Public Schools,MI,HASLETT,Ingham County,21,Suburban,42.743365,-84.407031,2719,162.35,16.75,10584.41,5,2017-2018
2617970,Hastings Area School District,MI,Hastings,Barry County,32,Town,42.644472,-85.290027,2660,137.2,19.39,9175.56,6,2017-2018
2618030,Hazel Park School District of the City of,MI,HAZEL PARK,Oakland County,21,Suburban,42.451312,-83.087448,3460,203.62,16.99,12013.87,17,2017-2018
2618180,Hemlock Public School District,MI,Hemlock,Saginaw County,41,Rural,43.416582,-84.231725,1208,63.51,19.02,9171.36,6,2017-2018
2618270,Hesperia Community Schools,MI,HESPERIA,Newaygo County,42,Rural,43.566501,-86.03688,956,52.1,18.35,10115.06,4,2017-2018
2618360,Hillman Community Schools,MI,HILLMAN,Montmorency County,43,Rural,45.046558,-83.903576,437,26.75,16.34,11148.74,2,2017-2018
2618390,Hillsdale Community Schools,MI,HILLSDALE,Hillsdale County,32,Town,41.918371,-84.638649,1376,78.82,17.46,9738.37,6,2017-2018
2618420,Holland City School District,MI,HOLLAND,Ottawa County,13,Urban,42.774889,-86.122212,3514,216.37,16.24,12585.94,8,2017-2018
2618450,Holly Area School District,MI,HOLLY,Oakland County,31,Town,42.788996,-83.612344,3325,193.85,17.15,11009.32,7,2017-2018
2618480,Holt Public Schools,MI,HOLT,Ingham County,21,Suburban,42.641691,-84.574387,5516,306.31,18.01,10579.04,11,2017-2018
2618510,Holton Public Schools,MI,HOLTON,Muskegon County,42,Rural,43.41521,-86.082103,864,44.3,19.5,9912.04,4,2017-2018
2618540,Homer Community School District,MI,HOMER,Calhoun County,42,Rural,42.142148,-84.809457,1069,58.98,18.12,9925.16,3,2017-2018
2618570,Hopkins Public Schools,MI,HOPKINS,Allegan County,42,Rural,42.62156,-85.757351,1662,83.39,19.93,9416.97,4,2017-2018
2618600,Houghton Lake Community Schools,MI,HOUGHTON LAKE,Roscommon County,41,Rural,44.30688,-84.756711,1260,86.85,14.51,11637.3,4,2017-2018
2618720,Howell Public Schools,MI,HOWELL,Livingston County,22,Suburban,42.614623,-83.951701,7066,375.63,18.81,9024.34,9,2017-2018
2618810,Hudson Area Schools,MI,HUDSON,Lenawee County,42,Rural,41.86653,-84.348091,1048,54.82,19.12,10419.85,6,2017-2018
2618840,Hudsonville Public School District,MI,HUDSONVILLE,Ottawa County,21,Suburban,42.870551,-85.878414,6733,357.17,18.85,10280.26,13,2017-2018
2618930,Huron School District,MI,NEW BOSTON,Wayne County,21,Suburban,42.124133,-83.348621,2572,137.93,18.65,10931.96,7,2017-2018
2618990,Huron Valley Schools,MI,HIGHLAND,Oakland County,21,Suburban,42.61695,-83.619351,9141,485.62,18.82,10469.86,16,2017-2018
2619050,Ida Public School District,MI,IDA,Monroe County,41,Rural,41.906194,-83.571497,1478,70.37,21.0,9420.84,3,2017-2018
2619100,Imlay City Community Schools,MI,IMLAY CITY,Lapeer County,32,Town,43.013814,-83.085686,2070,102.8,20.14,9679.23,5,2017-2018
2619170,Inland Lakes Schools,MI,INDIAN RIVER,Cheboygan County,43,Rural,45.397506,-84.62395,705,40.3,17.49,10499.29,2,2017-2018
2619250,Ionia Public Schools,MI,IONIA,Ionia County,41,Rural,42.953334,-85.069917,3042,151.5,20.08,9139.05,8,2017-2018
2619290,Ionia Township S/D #2,MI,IONIA,Ionia County,32,Town,43.015621,-85.074265,15,1.33,11.28,8533.33,1,2017-2018
2619410,Iron Mountain Public Schools,MI,IRON MOUNTAIN,Dickinson County,33,Town,45.818283,-88.069147,879,44.46,19.77,9659.84,5,2017-2018
2619470,Ironwood Area Schools of Gogebic County,MI,IRONWOOD,Gogebic County,33,Town,46.458572,-90.159603,798,51.8,15.41,10327.07,2,2017-2018
2619530,Ishpeming Public School District No. 1,MI,ISHPEMING,Marquette County,33,Town,46.489033,-87.664408,789,47.8,16.51,10462.61,4,2017-2018
2619580,Ithaca Public Schools,MI,ITHACA,Gratiot County,42,Rural,43.30088,-84.59741,1155,65.35,17.67,9751.52,3,2017-2018
2619620,Jackson Public Schools,MI,JACKSON,Jackson County,13,Urban,42.2485,-84.417,4945,264.38,18.7,11661.07,16,2017-2018
2619800,Jefferson Schools (Monroe),MI,MONROE,Monroe County,23,Suburban,41.93315,-83.334131,1682,84.1,20.0,11089.18,4,2017-2018
2619830,Jenison Public Schools,MI,Jenison,Ottawa County,21,Suburban,42.91889,-85.835311,5043,317.71,15.87,11078.13,9,2017-2018
2619890,Johannesburg-Lewiston Area Schools,MI,JOHANNESBURG,Otsego County,42,Rural,44.982435,-84.454382,694,39.58,17.53,10358.79,3,2017-2018
2619920,Jonesville Community Schools,MI,Jonesville,Hillsdale County,41,Rural,41.984128,-84.658331,1474,82.4,17.89,10316.82,4,2017-2018
2619950,Kalamazoo Public Schools,MI,KALAMAZOO,Kalamazoo County,13,Urban,42.27436,-85.600831,12748,724.14,17.6,12424.22,29,2017-2018
2620010,Kaleva Norman Dickson School District,MI,BRETHREN,Manistee County,43,Rural,44.302803,-86.021917,521,26.68,19.53,10646.83,3,2017-2018
2620050,Kalkaska Public Schools,MI,Kalkaska,Kalkaska County,33,Town,44.732614,-85.181101,1506,91.85,16.4,10247.68,6,2017-2018
2620070,Kearsley Community School District,MI,FLINT,Genesee County,21,Suburban,43.0728,-83.6119,3066,153.21,20.01,10240.38,5,2017-2018
2620160,Kelloggsville Public Schools,MI,GRAND RAPIDS,Kent County,21,Suburban,42.8664,-85.658311,2324,125.44,18.53,10469.88,7,2017-2018
2620280,Kenowa Hills Public Schools,MI,GRAND RAPIDS,Kent County,21,Suburban,43.0299,-85.7269,3092,164.17,18.83,10827.62,7,2017-2018
2620310,Kent City Community Schools,MI,KENT CITY,Kent County,42,Rural,43.2237,-85.752311,1307,73.32,17.83,10664.88,4,2017-2018
2620340,Kentwood Public Schools,MI,GRAND RAPIDS,Kent County,21,Suburban,42.8579,-85.6447,9139,497.15,18.38,10723.06,18,2017-2018
2620380,Kingsley Area Schools,MI,KINGSLEY,Grand Traverse County,42,Rural,44.581,-85.5404,1533,74.0,20.72,9246.58,3,2017-2018
2620400,Kingston Community School District,MI,KINGSTON,Tuscola County,43,Rural,43.411802,-83.193061,588,31.85,18.46,10261.9,2,2017-2018
2620550,Laingsburg Community Schools,MI,LAINGSBURG,Shiawassee County,42,Rural,42.889172,-84.350103,1131,56.87,19.89,9205.13,3,2017-2018
2620610,Lake City Area School District,MI,LAKE CITY,Missaukee County,42,Rural,44.335153,-85.20873,1179,61.4,19.2,9888.04,4,2017-2018
2620670,Lake Fenton Community Schools,MI,FENTON,Genesee County,41,Rural,42.859911,-83.727001,2075,100.91,20.56,9508.92,4,2017-2018
2620700,Lake Linden-Hubbell School District,MI,LAKE LINDEN,Houghton County,33,Town,47.194091,-88.407535,433,32.46,13.34,10965.36,1,2017-2018
2620730,Lake Orion Community Schools,MI,LAKE ORION,Oakland County,21,Suburban,42.7875,-83.241,7454,395.45,18.85,10919.77,12,2017-2018
2620820,Lakeshore School District (Berrien),MI,STEVENSVILLE,Berrien County,23,Suburban,42.013029,-86.4936,2795,160.13,17.45,9808.23,5,2017-2018
2620850,Lakeview Sch. District (Calhoun),MI,BATTLE CREEK,Calhoun County,13,Urban,42.3042,-85.2141,4167,230.57,18.07,9818.57,6,2017-2018
2620880,Lakeview Public Schools (Macomb),MI,Saint Clair Shores,Macomb County,21,Suburban,42.49499,-82.897761,4304,194.44,22.14,9767.66,7,2017-2018
2620910,Lakeview Community Schools (Montcalm),MI,LAKEVIEW,Montcalm County,42,Rural,43.4394,-85.276851,1115,67.5,16.52,11079.82,3,2017-2018
2620940,LakeVille Community School District,MI,OTISVILLE,Genesee County,42,Rural,43.168249,-83.462028,1160,57.4,20.21,9644.83,5,2017-2018
2620980,Lakewood Public Schools,MI,Woodland,Barry County,42,Rural,42.726434,-85.138411,1831,94.71,19.33,9264.88,4,2017-2018
